HLE,HLN,HLZ
-0.016153,-0.036757,-0.04106
-0.015473,-0.035754,-0.036783
-0.015336,-0.032229,-0.029689
-0.015148,-0.026118,-0.021958
-0.014252,-0.017658,-0.015599
-0.012149,0.017736,-0.011786
0.010926,0.03054,-0.010615
0.020968,0.042046,-0.011437
0.033061,0.051025,-0.013422
0.046857,0.05651,-0.015961
0.061419,0.058073,-0.018789
0.075339,0.055961,-0.021823
0.087065,0.050968,-0.024903
0.095275,0.044142,-0.027648
0.099133,0.036449,-0.029495
0.098389,0.028553,-0.029932
0.093324,0.020827,-0.028782
0.08457,0.013447,-0.026366
0.072875,-0.012886,-0.023429
0.058861,-0.019132,-0.020735
0.042886,-0.025715,-0.018573
0.025077,-0.033024,-0.016423
-0.015252,-0.041193,-0.012974
-0.036621,-0.049734,0.018417
-0.057513,-0.057416,0.035637
-0.076798,-0.062663,0.052796
-0.093419,-0.064256,0.066621
-0.106517,-0.06199,0.074105
-0.115506,-0.056931,0.073239
-0.120123,-0.050998,0.063414
-0.120389,-0.046126,0.045482
-0.116433,-0.043404,0.021453
-0.108313,-0.042706,-0.03413
-0.095995,-0.043105,-0.060466
-0.079511,-0.043544,-0.083046
-0.059242,-0.043178,-0.100423
-0.036158,-0.0413,-0.111714
-0.011834,-0.037038,-0.116644
0.011742,-0.02928,-0.115531
0.032549,-0.017123,-0.109152
0.049006,0.019732,-0.098475
0.060399,0.041633,-0.084325
0.067033,0.063048,-0.067122
0.069928,0.082023,-0.046878
0.070285,0.09721,-0.023588
0.069024,0.107971,0.029412
0.066584,0.114219,0.055953
0.063041,0.116138,0.079992
0.058337,0.113951,0.100262
0.052422,0.107919,0.116234
0.045316,0.098657,0.127723
0.037192,0.087307,0.134251
0.028483,0.075175,0.134643
0.019954,0.06308,0.127338
0.012541,0.050919,0.111264
-0.01194,0.037805,0.086928
-0.016771,0.022896,0.057018
-0.021395,-0.01161,0.025878
-0.025849,-0.029288,-0.02323
-0.03073,-0.045804,-0.037444
-0.036755,-0.060292,-0.045819
-0.044158,-0.071924,-0.050154
-0.05234,-0.079857,-0.051569
-0.059942,-0.083594,-0.050177
-0.065348,-0.083415,-0.045893
-0.067219,-0.080429,-0.039435
-0.064741,-0.076202,-0.032527
-0.057696,-0.072086,-0.02731
-0.046501,-0.068639,-0.025323
-0.032233,-0.065522,-0.026768
-0.016491,-0.061848,-0.030621
0.013049,-0.056811,-0.035289
0.025418,-0.050079,-0.039386
0.036682,-0.041545,-0.042185
0.047613,-0.030853,-0.043533
0.058518,-0.017235,-0.043446
0.06891,0.021262,-0.04175
0.077767,0.044812,-0.03808
0.084009,0.068163,-0.032332
0.086847,0.088201,-0.024964
0.085926,0.102177,-0.016588
0.081329,0.108347,0.020273
0.073491,0.106149,0.041641
0.063016,0.09609,0.067665
0.050371,0.079522,0.095077
0.035529,0.058308,0.119153
0.017863,0.034355,0.135302
-0.028224,-0.015602,0.140411
-0.055212,-0.039034,0.133282
-0.081288,-0.059738,0.114394
-0.102856,-0.076567,0.085417
-0.117232,-0.089007,0.048848
-0.123578,-0.097512,-0.033361
-0.122958,-0.103179,-0.070806
-0.117452,-0.106907,-0.100613
-0.109079,-0.108476,-0.120375
-0.09922,-0.106266,-0.129383
-0.088514,-0.09814,-0.127899
-0.077027,-0.082794,-0.11628
-0.064432,-0.060664,-0.094964
-0.050148,-0.033825,-0.065292
-0.033501,0.02488,-0.030537
-0.014036,0.054403,0.03282
0.032409,0.083381,0.052249
0.057454,0.110686,0.061919
0.081923,0.134069,0.064357
0.104594,0.150733,0.063169
0.124477,0.158373,0.060887
0.14068,0.155993,0.057795
0.15218,0.144217,0.052083
0.157852,0.12502,0.041328
0.156907,0.101143,0.02434
0.149387,0.075465,-0.021099
0.136233,0.050355,-0.041389
0.118888,0.027078,-0.054897
0.098623,-0.015449,-0.060206
0.076102,-0.037087,-0.058234
0.051602,-0.059671,-0.050929
0.025521,-0.081839,-0.039653
-0.027707,-0.100964,-0.024479
-0.052623,-0.114278,0.018492
-0.075577,-0.120175,0.042281
-0.096691,-0.118941,0.061484
-0.116188,-0.11233,0.071655
-0.133572,-0.102385,0.071289
-0.147115,-0.090205,0.06259
-0.154268,-0.07556,0.049653
-0.152704,-0.057865,0.035807
-0.141473,-0.037584,0.022134
-0.121626,-0.016888,-0.025422
-0.095875,0.012813,-0.040891
-0.06767,0.018019,-0.051353
-0.040238,0.017841,-0.054545
-0.015868,0.015098,-0.050672
0.020547,0.012788,-0.042257
0.033592,0.013053,-0.033024
0.044798,0.016908,-0.026561
0.055306,0.024455,-0.02519
0.065606,0.035164,-0.029267
0.075286,0.047912,-0.036834
0.083181,0.060745,-0.043781
0.087997,0.070839,-0.044877
0.088953,0.075146,-0.03593
0.085942,0.071525,-0.015935
0.079268,0.059847,0.012134
0.069164,0.042312,0.042272
0.05547,0.022437,0.068035
0.037785,-0.012102,0.085216
0.015966,-0.023711,0.092982
-0.036112,-0.031054,0.093139
-0.061889,-0.033964,0.087826
-0.083823,-0.032351,0.077553
-0.099631,-0.026632,0.061294
-0.107839,-0.018035,0.038228
-0.107634,-0.012188,-0.01889
-0.098639,-0.016978,-0.042307
-0.080977,-0.020396,-0.05619
-0.01159,-0.010642,0.010267
-0.012478,-0.011888,0.012174
-0.012,-0.011717,0.012287
0.011805,-0.010253,0.010458
0.013884,-0.010048,-0.010649
0.014271,-0.010846,-0.010137
0.012895,-0.010773,0.010132
0.010162,0.01172,-0.010819
-0.010289,0.012953,-0.013293
-0.010766,0.012854,-0.013338
-0.010364,0.011438,-0.011339
0.010569,-0.010435,0.010877
0.010464,-0.010617,0.012838
-0.010916,0.010391,0.013173
-0.010706,0.010219,0.011971
0.010756,0.012311,-0.011489
0.011065,0.012257,-0.014054
0.010262,0.010006,-0.015071
0.011744,0.010782,-0.014349
0.01259,0.01181,-0.012023
0.01132,0.011411,0.011805
0.010813,-0.010604,0.013155
0.012936,-0.011559,0.012872
0.012598,-0.011296,0.01088
0.010942,-0.010555,0.011019
0.010524,-0.010433,0.012444
-0.01025,0.011045,0.012091
-0.011142,0.014137,-0.010949
-0.011825,0.015153,-0.013972
-0.01205,0.013944,-0.014566
-0.01027,0.01108,-0.012987
-0.010703,-0.013295,0.011624
0.012704,-0.015701,0.012395
0.016192,-0.015631,0.011053
0.017824,-0.012863,-0.01062
0.01702,0.011721,-0.011995
0.013735,0.012513,-0.011141
-0.013049,0.011977,0.010226
-0.015176,0.010583,0.010904
-0.015517,-0.011523,0.012344
-0.014384,-0.015094,0.011673
-0.012277,-0.016033,-0.010517
0.010122,-0.01326,0.010071
0.012835,0.013132,-0.011259
0.013656,0.015392,-0.012086
0.012534,0.015119,-0.011317
0.010213,0.013363,0.010408
0.011033,0.01135,0.012178
-0.011384,-0.013606,0.012645
-0.013201,-0.01637,0.011589
-0.012908,-0.015476,-0.011638
-0.010788,-0.011945,-0.012587
0.010045,0.011331,-0.010874
0.01051,0.012174,0.010955
-0.012263,0.010338,0.011499
-0.013676,0.010134,0.010429
-0.013269,0.010249,-0.011141
-0.011094,-0.012264,-0.012201
-0.010772,-0.014411,-0.011631
0.010706,-0.014464,0.012566
0.010302,-0.012133,0.01455
-0.010607,0.010717,0.013658
-0.010792,0.010602,0.010149
0.01231,0.01006,-0.015547
0.01363,-0.011932,-0.01829
0.01087,-0.014321,-0.016553
-0.010606,-0.014363,-0.010963
-0.010493,-0.012347,0.010182
-0.015894,0.012786,0.010903
-0.018128,0.014968,0.010918
-0.015797,0.016009,-0.015365
0.015936,0.015449,-0.019604
0.017871,0.012794,-0.019289
0.01509,-0.01281,-0.015168
-0.010411,-0.015588,0.014189
-0.011256,-0.01741,0.015855
0.012483,-0.017833,0.01446
0.016369,-0.016081,0.010509
0.014355,-0.011696,-0.010981
-0.010981,-0.010313,-0.010228
-0.016292,-0.013899,0.011125
-0.016671,-0.016463,0.011536
-0.012242,-0.017064,-0.010423
-0.011499,-0.014735,-0.012644
-0.012625,0.015651,-0.013527
-0.010745,0.02006,-0.011896
0.015643,0.021718,0.012282
0.017901,0.020983,0.01276
0.015914,0.017933,0.011527
0.010342,0.012499,0.010112
-0.010149,-0.013111,0.011778
0.010678,-0.015902,0.010238
0.012392,-0.01725,-0.010326
-0.010498,-0.016851,-0.012965
-0.011018,-0.014005,-0.011303
-0.012035,0.010752,-0.010321
-0.010207,0.012094,0.012176
-0.01204,0.010141,0.013232
-0.012674,-0.010499,0.011402
-0.011611,0.014154,-0.011829
0.012538,0.016555,-0.011253
0.015207,0.015456,0.010225
0.015325,0.011643,0.010705
0.012802,-0.010266,-0.010673
-0.012939,-0.010962,-0.011219
-0.013512,-0.011948,0.010644
-0.010798,-0.010353,0.015012
0.010137,-0.01019,0.0177
0.01126,-0.010777,0.016853
0.011063,0.01099,0.012079
-0.016009,0.012344,-0.012518
-0.020095,0.011298,-0.011667
-0.018968,0.012421,0.011718
-0.013675,0.017778,0.013271
0.011807,0.019901,0.014595
0.013899,0.018085,0.015189
0.014087,0.012919,0.013826
0.011815,-0.014754,-0.019062
-0.011402,-0.017203,-0.026806
-0.010837,-0.016892,-0.029053
0.010367,-0.014738,-0.023402
-0.011533,-0.011612,-0.01154
-0.018059,0.011507,0.012867
-0.019692,0.012234,0.012867
-0.016487,0.010608,0.012527
0.015864,-0.014265,0.013374
0.021274,-0.020406,0.01505
0.022912,-0.023562,0.015933
0.021105,-0.023093,0.014331
0.017167,-0.019359,-0.013114
0.012019,-0.013485,-0.01924
-0.012724,0.013181,-0.023549
-0.021334,0.017547,-0.022782
-0.02655,0.02089,-0.015259
-0.026754,0.022005,0.010422
-0.021885,0.020027,0.01914
-0.013526,0.014949,0.021827
0.010288,-0.010732,0.021054
0.014936,-0.012812,0.020197
0.018074,-0.013653,0.019762
0.019072,-0.014307,0.017705
0.016771,-0.015132,0.012125
0.01071,-0.015667,-0.012853
-0.013163,-0.015015,-0.015776
-0.01564,-0.012374,-0.014481
-0.013848,0.018276,0.01515
0.010329,0.025294,0.01805
0.010168,0.027567,0.016665
0.010051,0.024071,0.011982
-0.010455,0.016033,-0.012064
0.01143,-0.012387,-0.015036
0.01392,-0.015394,-0.015277
0.011763,-0.017348,-0.012063
-0.011544,-0.01793,0.013167
-0.010834,-0.01658,0.011771
-0.011292,-0.012784,-0.01228
-0.011719,0.011463,-0.01325
0.010048,0.017322,0.017203
0.013953,0.01767,0.022958
0.013629,0.012989,0.023506
0.010035,0.011789,0.01858
0.012322,0.010548,0.010036
0.011926,-0.011761,-0.010245
0.011593,-0.016842,-0.012677
0.01047,-0.017655,-0.017175
0.010332,-0.015282,-0.021418
0.010833,-0.011441,-0.021641
-0.010654,0.010906,-0.016037
-0.010159,0.012961,0.01019
-0.010139,0.013597,0.011279
-0.012211,0.011919,0.010555
-0.011032,0.011911,-0.010538
0.010771,0.014263,-0.010515
0.012237,0.013751,0.01375
0.010498,-0.016268,0.019383
-0.010913,-0.020304,0.019892
0.010089,-0.020559,0.015244
0.010925,-0.017995,-0.010251
0.0106,-0.014189,-0.011118
0.012914,-0.010656,0.011859
0.012816,0.013609,0.01467
0.010466,0.02148,0.015571
0.012511,0.024459,0.014174
0.015965,0.021503,0.010359
0.015631,0.014785,-0.012549
0.012089,-0.01316,-0.014366
-0.011238,-0.019589,-0.013436
-0.011783,-0.02288,-0.010345
0.010605,-0.021118,0.011635
0.015304,-0.015079,0.015981
0.01572,0.012394,0.016952
0.011685,0.016915,0.013098
-0.011088,0.019305,0.012719
-0.014909,0.018429,0.014304
-0.014729,0.014441,0.013204
-0.011326,-0.010245,0.010419
0.012174,0.011319,-0.016144
0.015096,0.012124,-0.021679
0.014908,0.01018,-0.022891
0.010444,-0.01052,-0.018513
0.010443,0.010987,0.010429
0.011081,0.011267,0.010507
0.010113,0.010491,0.012391
-0.011266,0.013331,0.012019
-0.011459,0.015318,-0.011121
-0.010047,0.015133,-0.014001
0.011071,0.012835,-0.014263
0.011895,0.011155,-0.011789
0.010623,0.011112,0.011937
-0.010166,-0.010447,0.011759
-0.011408,-0.011605,0.010183
-0.011655,-0.011712,-0.012917
-0.010842,-0.011026,-0.014947
0.011812,-0.010287,-0.013853
0.013943,-0.011289,0.011387
0.015093,-0.011308,0.011937
0.015185,-0.010423,0.011012
0.014321,0.010408,-0.010311
0.012634,0.010252,-0.01145
0.010126,0.010625,-0.010587
-0.012397,0.011101,-0.010844
-0.015513,0.010562,-0.014476
-0.017015,-0.010367,-0.01521
-0.016926,-0.01107,-0.012948
-0.015545,-0.011015,0.010271
-0.013293,0.010682,0.010595
-0.010518,-0.011355,-0.01087
0.010353,-0.012889,-0.013274
-0.011128,-0.012169,-0.013757
-0.013711,0.010857,-0.01253
-0.013023,0.0126,0.011057
-0.010327,0.012712,0.012321
-0.011028,0.011322,0.011235
-0.010641,0.010161,-0.010589
0.010088,0.011139,-0.011439
0.015336,0.010314,-0.010275
0.018502,0.010272,-0.011327
0.018854,0.010621,-0.012261
0.016484,-0.010625,-0.011738
0.011998,-0.011796,0.013571
-0.012289,-0.012043,0.015748
-0.015583,-0.011362,0.016149
-0.016102,0.010582,0.014494
-0.013534,0.010586,0.010529
0.010313,-0.012716,-0.013075
0.011902,-0.013602,-0.014775
0.010036,-0.011731,-0.014117
-0.011804,0.010706,-0.011765
-0.011526,0.0109,-0.011519
0.011273,-0.012145,-0.013358
0.011667,-0.01292,-0.012579
0.010295,-0.01185,0.012551
-0.013362,0.013783,0.013418
-0.014915,0.018784,0.012187
-0.013756,0.020374,-0.010365
-0.010593,0.017478,0.010898
0.011511,0.010404,0.01115
0.012882,-0.012647,0.010097
0.012894,-0.014291,-0.010541
0.011578,-0.013444,-0.013128
0.012009,-0.011786,-0.012976
0.012403,-0.010155,-0.010632
0.010365,0.011966,0.014338
-0.010319,0.016076,0.01847
-0.011085,0.01797,0.020851
-0.011013,0.017091,0.020926
0.013292,0.013493,0.01826
0.016884,-0.011077,0.012719
0.01826,-0.013116,-0.012452
0.016866,-0.013791,-0.017848
0.013068,-0.01159,-0.01978
-0.010177,0.011246,-0.018716
-0.013057,0.01233,-0.015658
-0.013582,0.010829,-0.011242
-0.011512,-0.011313,0.010907
0.012464,-0.012052,0.01164
0.01475,-0.010141,0.010069
0.015983,-0.011127,-0.010191
0.016166,-0.011914,0.011053
0.014779,-0.013537,0.013038
0.011134,-0.012634,0.014112
-0.010091,0.012834,0.013425
-0.010704,0.015715,-0.011834
-0.01135,0.015966,-0.011224
-0.010901,0.012647,-0.010202
0.011338,-0.010178,-0.011473
0.01345,0.010331,-0.010301
0.014438,0.011662,0.011963
0.013588,0.011904,0.011514
0.010739,0.010909,0.01112
0.011944,-0.010714,0.012398
0.016406,-0.011864,0.010379
0.018387,-0.011438,0.012586
0.01715,0.012616,0.01307
0.013026,0.014608,-0.010943
-0.010998,0.013792,-0.010978
-0.012213,-0.011173,0.016822
-0.012257,-0.015305,0.021445
-0.010918,-0.016696,0.020746
0.011214,-0.015913,0.015013
0.013415,-0.013725,-0.011779
0.014172,-0.010719,-0.017996
0.012997,0.011063,-0.021147
-0.010328,0.011371,-0.021017
-0.010811,0.01074,-0.018272
-0.010652,-0.010561,-0.014084
0.010086,-0.014486,0.017865
-0.010396,-0.014366,0.024118
-0.010832,-0.010954,0.024832
-0.011241,0.010115,0.02037
-0.011147,0.012855,0.012918
-0.011075,0.014248,-0.012036
-0.013614,0.013953,-0.016644
-0.014295,0.012095,-0.016238
-0.01279,-0.012634,-0.011712
0.012632,-0.014242,0.011215
0.015125,-0.015269,0.01391
0.015665,-0.015781,0.011936
0.014133,-0.014941,0.010323
0.010793,-0.011722,0.011449
-0.010346,0.012698,0.013164
-0.010573,0.01485,0.01307
-0.010541,0.014805,-0.010098
-0.010139,0.013266,-0.018801
-0.012107,0.011001,-0.024264
-0.012808,-0.011334,-0.025092
-0.010912,-0.015238,-0.0206
0.013878,-0.016712,-0.011423
0.016454,-0.015968,0.010644
0.016766,-0.013608,0.017558
0.014722,-0.010012,0.020296
0.010741,-0.014449,0.019643
-0.011978,-0.018999,0.016602
-0.015833,-0.021003,0.012358
-0.017596,-0.020147,-0.01459
-0.017306,-0.016794,-0.020495
-0.015565,-0.011778,-0.02331
-0.013014,0.011514,-0.022561
0.011031,0.015955,-0.018625
0.013191,0.019091,-0.011808
0.014269,0.020791,0.016039
0.014335,0.020985,0.020943
0.013315,0.019415,0.021628
0.011129,0.015669,0.019664
-0.011349,-0.011441,0.017046
-0.01229,-0.016021,0.014275
-0.011609,-0.018447,0.010198
-0.012648,-0.018625,-0.015703
-0.013878,-0.016724,-0.021818
-0.013234,-0.013375,-0.021665
-0.011001,0.011957,-0.015026
0.015528,0.012974,0.012741
0.019047,0.012433,0.014278
0.019923,0.010907,0.010924
0.018324,-0.012421,0.010551
0.014725,-0.016774,0.014067
-0.012411,-0.018001,0.012889
-0.015555,-0.015628,-0.012925
-0.017589,-0.010172,-0.01594
-0.018473,0.010979,-0.016014
-0.017995,0.015288,-0.013189
-0.015977,0.017301,0.015587
-0.012443,0.01732,0.019904
0.01092,0.016019,0.021072
0.013267,0.014197,0.018098
0.014758,0.012438,0.011453
0.01544,0.010708,-0.012182
0.01507,-0.014192,-0.017122
0.01333,-0.022579,-0.020289
0.010123,-0.026984,-0.021519
-0.012395,-0.026308,-0.02025
-0.01337,-0.021895,-0.016258
-0.012649,-0.016176,-0.010198
-0.010423,-0.010834,0.012499
0.014412,-0.010207,0.019872
0.016631,0.012025,0.024739
0.016174,0.014248,0.024639
0.012988,0.012803,0.018982
-0.014247,-0.01164,0.010276
-0.018967,-0.013369,-0.013452
-0.020894,-0.012175,-0.017424
-0.019837,0.012662,-0.019883
-0.016094,0.01578,-0.019564
-0.010431,0.016693,-0.016055
0.010095,0.014674,0.012644
0.010169,0.010352,0.022861
0.011517,-0.010542,0.027219
0.011891,-0.011834,0.023782
0.011042,-0.012703,0.01431
-0.01174,-0.013191,-0.011487
-0.013253,-0.012984,-0.014624
-0.013362,-0.01161,-0.016439
-0.011854,0.010149,-0.014859
-0.010595,-0.011346,0.012122
-0.012134,-0.014659,0.012047
-0.011677,-0.015648,0.010309
-0.010521,-0.013118,-0.010181
-0.010867,0.011951,-0.011092
-0.010608,0.012878,-0.011238
-0.014472,0.010904,0.012739
0.010191,-0.011277,0.010079
0.011898,-0.011896,-0.011279
0.012326,-0.011124,-0.011303
0.011603,0.010513,0.010946
-0.010225,0.010925,0.012295
0.012171,0.010824,0.012377
0.014589,0.010267,0.011085
0.01491,-0.010486,-0.010186
0.013112,-0.010773,-0.013755
0.010597,-0.010434,-0.015572
0.011068,0.010322,-0.015291
0.010917,0.012057,-0.012896
0.010059,0.012493,0.010445
-0.010968,0.011792,0.010919
-0.012206,0.010211,0.013104
-0.012379,-0.010552,0.013482
-0.011738,-0.012679,0.011786
-0.010442,-0.0129,-0.011282
0.010405,-0.011003,-0.013715
0.012647,-0.011077,-0.014431
0.013318,-0.012895,-0.013366
0.012561,-0.013795,-0.010761
0.010885,-0.013476,0.010546
-0.011335,-0.011756,0.01099
-0.012835,0.010931,-0.012398
-0.013405,0.010305,-0.012878
-0.012788,-0.01061,-0.01157
-0.010873,-0.010603,0.011655
0.01248,0.011651,0.013217
0.014623,0.011513,0.012707
0.015531,-0.011638,0.010399
0.015262,-0.013682,0.01087
0.013897,-0.013565,0.012679
0.011402,-0.011451,0.011358
-0.012047,0.011833,-0.011255
-0.015331,0.012006,-0.012771
-0.017554,0.011443,-0.01223
-0.018676,0.011807,0.010013
-0.018477,0.01016,0.011385
-0.016699,-0.011683,0.011331
-0.013263,-0.014615,0.010159
0.010412,-0.014258,0.010141
0.015877,-0.01072,-0.01254
0.019865,0.013469,-0.01342
0.021796,0.015666,-0.011296
0.021229,0.015227,0.010742
0.018095,0.012766,0.011287
0.012864,-0.010434,0.010248
-0.010086,-0.010694,0.010255
-0.01263,0.012845,0.010215
-0.013498,0.015386,-0.010338
-0.012995,0.016155,-0.011457
-0.011561,0.015511,0.013997
-0.0114,0.013851,0.016138
-0.013609,0.011354,0.015552
-0.013654,-0.010087,0.012212
-0.011494,-0.014454,-0.010303
0.010407,-0.017763,-0.012556
0.011894,-0.01917,-0.014237
0.01162,-0.018256,-0.01434
0.010016,-0.01528,-0.012089
-0.011545,-0.010953,0.01403
-0.013907,0.011397,0.018001
-0.014527,0.015621,0.017324
-0.012925,0.018398,0.012102
0.010891,0.019978,-0.010371
0.0106,0.02041,-0.011037
0.010327,0.01933,0.011326
0.012731,0.016224,0.011601
0.013245,0.010959,0.01214
0.012082,-0.010777,0.01511
0.010797,-0.016526,0.015078
0.010909,-0.019406,0.01207
-0.010033,-0.018482,-0.011812
0.012306,-0.013902,-0.015219
0.015903,0.013999,-0.016594
0.016966,0.018318,-0.01631
0.015058,0.018873,-0.014696
0.010586,0.014763,-0.011772
-0.011966,-0.011839,0.012011
-0.013368,-0.01103,0.014865
-0.012421,0.010509,0.017048
0.011044,-0.01048,0.017846
0.012743,-0.012591,0.016912
0.013215,-0.012992,0.014326
0.01208,-0.01193,0.01031
-0.011215,-0.010114,-0.015498
-0.011701,-0.011171,-0.020111
-0.011016,-0.015545,-0.021729
0.01017,-0.016398,-0.020235
0.010055,-0.014061,-0.016307
0.010329,0.010767,-0.011189
-0.011246,0.011732,0.011785
-0.010947,-0.012141,0.014345
-0.015376,-0.014343,0.015177
-0.013797,-0.014723,0.013944
0.014103,-0.013788,0.010905
0.01916,-0.012155,-0.012084
0.0181,0.010636,-0.019758
0.01198,0.016212,-0.022762
-0.011131,0.020044,-0.019447
-0.013719,0.021477,-0.011233
-0.012487,0.020153,-0.011022
0.011245,0.016188,-0.011938
0.012073,0.010297,0.010573
-0.011021,-0.012755,0.017689
-0.013391,-0.015224,0.020016
-0.012022,-0.0156,0.016847
0.010201,-0.013595,-0.010896
-0.011878,0.011566,-0.012103
-0.012704,0.011939,-0.013752
-0.010648,0.010079,-0.015197
0.010248,-0.0108,-0.015007
0.014358,-0.010126,-0.012057
0.015739,0.012236,0.012186
0.012843,0.016459,0.013209
-0.01368,0.0182,0.011011
-0.013773,0.016051,-0.010798
-0.010858,-0.011326,-0.011393
0.010003,-0.01249,-0.014603
0.01272,-0.010878,-0.016845
0.012641,0.010247,-0.01524
0.01012,0.011612,-0.010368
0.01021,0.012016,0.012555
-0.013442,0.012396,0.013607
-0.016885,0.013042,0.011495
-0.015584,0.013419,0.013035
0.013342,0.012515,0.015896
0.015459,-0.010484,0.015257
0.01375,-0.016427,0.012159
-0.0101,-0.018982,-0.013661
-0.010986,-0.017389,-0.018671
-0.010977,-0.012789,-0.020097
-0.014106,0.01373,-0.01747
-0.019539,0.015604,-0.011797
-0.020993,0.015816,0.010432
-0.016954,0.015196,0.011444
0.013082,0.014782,0.010905
0.019813,0.014483,0.010494
0.022954,0.012517,0.014726
0.023486,-0.01072,0.016382
0.022322,-0.017405,0.014612
